fecha;sistema;dmin_mw;dmax_mw,,
01/02/2019;SEN;7982,97;10363,77
02/02/2019;SEN;7711,42;9174,29
03/02/2019;SEN;7057,38;8908,39
04/02/2019;SEN;7451,36;10206,4
05/02/2019;SEN;7918,98;10329,54
06/02/2019;SEN;8023,05;10212,50
07/02/2019;SEN;7929,14;9987,82
08/02/2019;SEN;7790,45;10002,67
09/02/2019;SEN;7655,61;9192,53
10/02/2019;SEN;6990,71;8957,26
11/02/2019;SEN;7370,62;9680,12
12/02/2019;SEN;7625,25;9869,46
13/02/2019;SEN;7597,98;9578,50
14/02/2019;SEN;7659,66;10059,6
15/02/2019;SEN;7995,32;10175,18
16/02/2019;SEN;8021,07;9382,47
17/02/2019;SEN;7304,56;9412,0
18/02/2019;SEN;7796,13;10216,30
19/02/2019;SEN;8101,31;10311,57
20/02/2019;SEN;7937,51;10050,10
21/02/2019;SEN;7886,67;9904,82
22/02/2019;SEN;7904,65;10079,90
23/02/2019;SEN;7994,89;9395,13
24/02/2019;SEN;7218,90;9184,36
25/02/2019;SEN;7519,93;10008,85
26/02/2019;SEN;7921,96;10177,85
27/02/2019;SEN;7924,10;10266,34
28/02/2019;SEN;8032,51;10194,28
01/03/2019;SEN;8042,02;10358,65
02/03/2019;SEN;8088,41;9450,51
03/03/2019;SEN;7375,06;9381,34
04/03/2019;SEN;7729,99;10333,19
05/03/2019;SEN;8083,01;10202,59
06/03/2019;SEN;8025,02;10169,10
07/03/2019;SEN;7945,02;10110,49
08/03/2019;SEN;8095,02;10148,11
09/03/2019;SEN;7990,65;9502,87
10/03/2019;SEN;7313,88;9351,54
11/03/2019;SEN;7735,58;10184,12
12/03/2019;SEN;8044,42;10270,35
13/03/2019;SEN;7924,21;10105,20
14/03/2019;SEN;7954,75;9890,15
15/03/2019;SEN;7713,95;9844,68
16/03/2019;SEN;7696,44;9287,7
17/03/2019;SEN;7001,65;8955,71
18/03/2019;SEN;7509,37;10039,59
19/03/2019;SEN;7828,97;9928,56
20/03/2019;SEN;7772,72;10107,78
21/03/2019;SEN;7763,65;9995,51
22/03/2019;SEN;7768,96;9848,85
23/03/2019;SEN;7792,20;9440,98
24/03/2019;SEN;7269,85;9256,22
25/03/2019;SEN;7600,57;10142,70
26/03/2019;SEN;7887,55;10172,93
27/03/2019;SEN;7644,22;9770,58
28/03/2019;SEN;7552,23;9648,28
29/03/2019;SEN;7550,61;9672,80
30/03/2019;SEN;7718,01;9305,43
31/03/2019;SEN;7301,42;9267,57
01/04/2019;SEN;7271,50;9486,45
02/04/2019;SEN;7614,92;9570,33
03/04/2019;SEN;7591,52;9490,84
04/04/2019;SEN;7270,34;9196,55
05/04/2019;SEN;7390,97;9541,13
06/04/2019;SEN;7423,89;9010,0
07/04/2019;SEN;7037,54;8972,3
08/04/2019;SEN;7399,70;9769,32
09/04/2019;SEN;7661,24;9594,0
10/04/2019;SEN;7650,02;9253,95
11/04/2019;SEN;7453,87;9194,22
12/04/2019;SEN;7672,28;9639,89
13/04/2019;SEN;7758,44;9351,45
14/04/2019;SEN;6991,92;9275,65
15/04/2019;SEN;7463,97;9672,40
16/04/2019;SEN;7684,19;9580,2
17/04/2019;SEN;7801,59;9477,52
18/04/2019;SEN;7619,79;9674,87
19/04/2019;SEN;7295,11;8754,79
20/04/2019;SEN;7101,65;8881,28
21/04/2019;SEN;6650,74;9183,0
22/04/2019;SEN;7418,56;9554,60
23/04/2019;SEN;7694,93;9635,26
24/04/2019;SEN;7715,63;9639,64
25/04/2019;SEN;7695,86;9755,79
26/04/2019;SEN;7751,13;9666,84
27/04/2019;SEN;7845,62;9333,61
28/04/2019;SEN;7220,14;9306,87
29/04/2019;SEN;7572,34;9940,87
30/04/2019;SEN;7939,87;9694,70
01/05/2019;SEN;7163,92;8937,97
02/05/2019;SEN;7504,33;9619,77
03/05/2019;SEN;7810,78;9804,82
04/05/2019;SEN;7921,30;9304,4
05/05/2019;SEN;7233,04;9261,88
06/05/2019;SEN;7426,42;9749,30
07/05/2019;SEN;7809,57;9694,98
08/05/2019;SEN;7792,18;9709,52
09/05/2019;SEN;7662,45;9774,49
10/05/2019;SEN;7665,45;9688,83
11/05/2019;SEN;7782,13;9320,45
12/05/2019;SEN;7258,39;9215,77
13/05/2019;SEN;7510,60;9648,43
14/05/2019;SEN;7811,22;9910,42
15/05/2019;SEN;7622,00;9625,91
16/05/2019;SEN;7799,99;9595,45
17/05/2019;SEN;7573,57;9688,4
18/05/2019;SEN;7568,63;9519,92
19/05/2019;SEN;7201,72;9479,52
20/05/2019;SEN;7506,03;9956,12
21/05/2019;SEN;7615,94;9988,7
22/05/2019;SEN;7752,04;10127,58
23/05/2019;SEN;7982,01;10064,96
24/05/2019;SEN;7930,98;10265,9
25/05/2019;SEN;7977,48;9490,9
26/05/2019;SEN;7203,09;9732,3
27/05/2019;SEN;7639,42;10000,56
28/05/2019;SEN;7924,77;9870,18
29/05/2019;SEN;7810,62;10095,6
30/05/2019;SEN;7551,64;9658,78
31/05/2019;SEN;7542,64;9764,56
01/06/2019;SEN;7547,59;9514,79
02/06/2019;SEN;7192,97;9293,4
03/06/2019;SEN;7251,98;9496,23
04/06/2019;SEN;7639,61;9572,7
05/06/2019;SEN;7585,45;9326,28
06/06/2019;SEN;7684,94;9537,77
07/06/2019;SEN;7839,06;9703,96
08/06/2019;SEN;7856,10;9726,90
09/06/2019;SEN;7415,94;9668,74
10/06/2019;SEN;7773,08;9905,79
11/06/2019;SEN;7947,14;10116,17
12/06/2019;SEN;7829,94;9957,82
13/06/2019;SEN;7772,59;10202,58
14/06/2019;SEN;7766,71;10307,92
15/06/2019;SEN;7824,94;9897,84
16/06/2019;SEN;7189,70;9770,77
17/06/2019;SEN;7460,48;10543,85
18/06/2019;SEN;7686,75;10073,49
19/06/2019;SEN;7627,60;10090,26
20/06/2019;SEN;7702,13;9923,6
21/06/2019;SEN;7509,60;9720,29
22/06/2019;SEN;7464,83;9358,9
23/06/2019;SEN;7010,55;9421,48
24/06/2019;SEN;7216,24;10327,73
25/06/2019;SEN;7779,97;10233,30
26/06/2019;SEN;7879,39;10397,38
27/06/2019;SEN;7972,45;10516,95
28/06/2019;SEN;7854,38;10217,21
29/06/2019;SEN;7451,19;9622,14
30/06/2019;SEN;7303,35;10112,98
01/07/2019;SEN;7535,50;10393,39
02/07/2019;SEN;7788,32;10322,92
03/07/2019;SEN;7788,66;10122,25
04/07/2019;SEN;7810,80;10084,7
05/07/2019;SEN;7963,77;10312,30
06/07/2019;SEN;7893,16;9776,89
07/07/2019;SEN;7288,49;9823,20
08/07/2019;SEN;7654,77;10351,93
09/07/2019;SEN;7796,29;10104,0
10/07/2019;SEN;7833,83;10236,31
11/07/2019;SEN;7999,28;10380,6
12/07/2019;SEN;8059,82;10239,57
13/07/2019;SEN;7707,93;9490,29
14/07/2019;SEN;7058,72;9396,87
15/07/2019;SEN;7290,39;9563,67
16/07/2019;SEN;7344,31;9461,22
17/07/2019;SEN;7738,91;10149,85
18/07/2019;SEN;7444,76;9600,64
19/07/2019;SEN;7522,06;9842,9
20/07/2019;SEN;7457,40;9247,12
21/07/2019;SEN;7331,38;9917,63
22/07/2019;SEN;7658,15;10595,73
23/07/2019;SEN;7567,58;10064,94
24/07/2019;SEN;8035,77;10208,59
25/07/2019;SEN;7569,71;9963,10
26/07/2019;SEN;7967,61;10033,66
27/07/2019;SEN;7578,05;9642,83
28/07/2019;SEN;7168,63;9608,73
29/07/2019;SEN;7494,57;9972,53
30/07/2019;SEN;8013,57;9797,64
31/07/2019;SEN;7753,53;9859,43
01/08/2019;SEN;7915,09;10002,71
02/08/2019;SEN;7772,82;9914,74
03/08/2019;SEN;7848,58;9346,93
04/08/2019;SEN;7275,71;9511,21
05/08/2019;SEN;7525,97;9817,69
06/08/2019;SEN;7782,89;9924,89
07/08/2019;SEN;7786,64;9824,31
08/08/2019;SEN;7784,32;10042,15
09/08/2019;SEN;7868,85;10218,20
10/08/2019;SEN;8010,06;9913,40
11/08/2019;SEN;7322,72;9743,79
12/08/2019;SEN;7610,77;10171,55
13/08/2019;SEN;7821,70;9947,7
14/08/2019;SEN;7768,42;9587,20
15/08/2019;SEN;7463,32;9465,87
16/08/2019;SEN;7529,95;9968,99
17/08/2019;SEN;7886,58;9579,9
18/08/2019;SEN;7299,62;9854,9
19/08/2019;SEN;7703,81;10328,31
20/08/2019;SEN;7833,08;9835,63
21/08/2019;SEN;7657,97;9727,57
22/08/2019;SEN;7781,93;9626,91
23/08/2019;SEN;7666,58;9393,84
24/08/2019;SEN;7694,29;9214,29
25/08/2019;SEN;7180,84;9342,48
26/08/2019;SEN;7512,87;9666,62
27/08/2019;SEN;7649,50;9612,83
28/08/2019;SEN;7656,89;9408,50
29/08/2019;SEN;7687,37;9556,25
30/08/2019;SEN;7872,29;9611,80
31/08/2019;SEN;7639,50;9250,33
01/09/2019;SEN;7062,73;9347,85
02/09/2019;SEN;7327,64;9541,3
03/09/2019;SEN;7563,20;9364,69
04/09/2019;SEN;7244,52;9288,48
05/09/2019;SEN;7464,02;9499,40
06/09/2019;SEN;7558,05;9753,5
07/09/2019;SEN;7671,10;9451,17
08/09/2019;SEN;7187,67;8757,90
09/09/2019;SEN;7059,25;9702,22
10/09/2019;SEN;7564,02;9688,77
11/09/2019;SEN;7516,34;9374,31
12/09/2019;SEN;7505,13;9546,67
13/09/2019;SEN;7645,31;9707,59
14/09/2019;SEN;7761,33;9352,39
15/09/2019;SEN;7330,59;9461,52
16/09/2019;SEN;7561,06;9689,33
17/09/2019;SEN;7792,26;9557,49
18/09/2019;SEN;7220,73;8464,72
19/09/2019;SEN;7115,57;8575,85
20/09/2019;SEN;7114,12;8906,16
21/09/2019;SEN;7341,83;8939,18
22/09/2019;SEN;7095,97;9114,48
23/09/2019;SEN;7399,23;9687,89
24/09/2019;SEN;7652,99;9451,99
25/09/2019;SEN;7604,62;9410,54
26/09/2019;SEN;7590,78;9723,14
27/09/2019;SEN;7946,08;9925,47
28/09/2019;SEN;7772,46;9158,46
29/09/2019;SEN;7203,31;9317,71
30/09/2019;SEN;7541,74;10006,7
01/10/2019;SEN;7920,58;10275,49
02/10/2019;SEN;7973,46;10163,11
03/10/2019;SEN;7933,31;9894,99
04/10/2019;SEN;7610,53;9642,94
05/10/2019;SEN;7691,72;9081,61
06/10/2019;SEN;7099,56;9105,39
07/10/2019;SEN;7315,36;9765,61
08/10/2019;SEN;7557,21;9785,58
09/10/2019;SEN;7644,63;9774,3
10/10/2019;SEN;7587,85;9837,11
11/10/2019;SEN;7705,45;9745,63
12/10/2019;SEN;7486,90;8875,72
13/10/2019;SEN;6983,43;9143,22
14/10/2019;SEN;7350,45;9816,27
15/10/2019;SEN;7649,06;9705,89
16/10/2019;SEN;7550,93;9526,23
17/10/2019;SEN;7387,86;9383,55
18/10/2019;SEN;7372,42;9231,39
19/10/2019;SEN;7436,38;8615,52
20/10/2019;SEN;6634,47;8343,64
21/10/2019;SEN;6533,09;8412,54
22/10/2019;SEN;6625,25;8769,47
23/10/2019;SEN;6788,42;8803,25
24/10/2019;SEN;6921,16;8968,91
25/10/2019;SEN;7198,34;9177,25
26/10/2019;SEN;7274,76;8721,90
27/10/2019;SEN;6790,16;8628,98
28/10/2019;SEN;7047,54;9288,72
29/10/2019;SEN;7380,75;9282,61
30/10/2019;SEN;7221,36;8981,61
31/10/2019;SEN;6925,11;8497,24
01/11/2019;SEN;6809,88;8625,46
02/11/2019;SEN;7033,24;8721,19
03/11/2019;SEN;6602,00;8744,30
04/11/2019;SEN;7114,22;9540,32
05/11/2019;SEN;7689,20;9512,50
06/11/2019;SEN;7595,70;9657,82
07/11/2019;SEN;7612,91;9827,40
08/11/2019;SEN;7849,47;9914,57
09/11/2019;SEN;7760,16;9321,53
10/11/2019;SEN;7098,28;9110,84
11/11/2019;SEN;7440,94;9961,76
12/11/2019;SEN;7738,67;9745,66
13/11/2019;SEN;7510,32;9797,75
14/11/2019;SEN;7672,20;9921,6
15/11/2019;SEN;7737,01;10252,98
16/11/2019;SEN;7916,10;9629,93
17/11/2019;SEN;7267,18;9276,36
18/11/2019;SEN;7625,76;10433,53
19/11/2019;SEN;8047,37;10445,55
20/11/2019;SEN;7916,91;10203,85
21/11/2019;SEN;7883,95;10120,70
22/11/2019;SEN;7785,67;10087,94
23/11/2019;SEN;7951,16;9358,93
24/11/2019;SEN;7125,51;9083,65
25/11/2019;SEN;7532,09;9859,68
26/11/2019;SEN;7827,47;9886,9
27/11/2019;SEN;7822,01;9974,63
28/11/2019;SEN;8002,81;10169,50
29/11/2019;SEN;7940,10;10136,24
30/11/2019;SEN;7867,18;9325,18
01/12/2019;SEN;7230,76;9177,70
02/12/2019;SEN;7632,23;10185,17
03/12/2019;SEN;7846,41;10141,61
04/12/2019;SEN;7949,68;10137,93
05/12/2019;SEN;7918,74;10188,49
06/12/2019;SEN;7925,66;10339,50
07/12/2019;SEN;7973,48;9289,55
08/12/2019;SEN;7187,66;9330,53
09/12/2019;SEN;7690,40;10370,77
10/12/2019;SEN;8057,86;10538,96
11/12/2019;SEN;8164,92;10345,55
12/12/2019;SEN;8202,52;10568,12
13/12/2019;SEN;8239,80;10412,32
14/12/2019;SEN;8066,10;9512,3
15/12/2019;SEN;7215,87;9234,49
16/12/2019;SEN;7796,60;10570,31
17/12/2019;SEN;8149,86;10470,63
18/12/2019;SEN;8065,98;10351,59
19/12/2019;SEN;8035,18;10182,60
20/12/2019;SEN;8090,40;10484,27
21/12/2019;SEN;8204,90;9730,96
22/12/2019;SEN;7557,83;9587,49
23/12/2019;SEN;7931,46;10788,16
24/12/2019;SEN;8422,63;10224,75
25/12/2019;SEN;7025,81;9006,2
26/12/2019;SEN;7554,00;10533,66
27/12/2019;SEN;8230,72;10699,81
28/12/2019;SEN;8279,34;9900,82
29/12/2019;SEN;7615,29;9577,73
30/12/2019;SEN;7954,09;10495,42
31/12/2019;SEN;8209,00;10050,33
01/01/2020;SEN;6909,32;8862,12
02/01/2020;SEN;7520,15;10498,58
03/01/2020;SEN;8208,33;10418,5
04/01/2020;SEN;8126,70;9599,19
05/01/2020;SEN;7443,91;9192,6
06/01/2020;SEN;7680,64;10033,71
07/01/2020;SEN;7941,57;10110,45
08/01/2020;SEN;7977,74;9647,48
09/01/2020;SEN;7875,10;10108,35
10/01/2020;SEN;7923,03;10153,19
11/01/2020;SEN;7896,72;9298,46
12/01/2020;SEN;7076,73;9052,58
13/01/2020;SEN;7587,87;10546,78
14/01/2020;SEN;7989,96;10394,31
15/01/2020;SEN;8003,04;10164,87
16/01/2020;SEN;7932,69;10377,11
17/01/2020;SEN;8096,33;10533,25
18/01/2020;SEN;8028,62;9570,12
19/01/2020;SEN;7078,34;9122,5
20/01/2020;SEN;7635,46;10440,64
21/01/2020;SEN;8047,96;10629,85
22/01/2020;SEN;8043,80;10243,63
23/01/2020;SEN;8051,91;10575,11
24/01/2020;SEN;8317,15;10809,56
25/01/2020;SEN;8283,99;9703,38
26/01/2020;SEN;7478,88;9401,61
27/01/2020;SEN;7956,14;10891,63
28/01/2020;SEN;8421,07;10854,10
29/01/2020;SEN;8322,63;10549,0
30/01/2020;SEN;8309,68;10659,97
31/01/2020;SEN;8256,65;10706,36
01/02/2020;SEN;8104,45;9447,65
02/02/2020;SEN;7281,61;9258,74
03/02/2020;SEN;7687,71;10319,83
04/02/2020;SEN;8184,19;10125,67
05/02/2020;SEN;8028,90;10055,14
06/02/2020;SEN;8007,05;10052,92
07/02/2020;SEN;8155,72;10326,39
08/02/2020;SEN;8197,33;9646,27
09/02/2020;SEN;7632,79;9508,58
10/02/2020;SEN;7951,24;10648,1
11/02/2020;SEN;8233,69;10570,90
12/02/2020;SEN;8207,48;10220,30
13/02/2020;SEN;8088,04;10026,29
14/02/2020;SEN;7967,76;10299,98
15/02/2020;SEN;7783,61;9290,63
16/02/2020;SEN;7185,08;9145,82
17/02/2020;SEN;7614,24;10165,30
18/02/2020;SEN;8095,69;10231,13
19/02/2020;SEN;8136,84;10351,56
20/02/2020;SEN;8306,62;10614,80
21/02/2020;SEN;8315,17;10244,72
22/02/2020;SEN;8257,70;9485,28
23/02/2020;SEN;7458,88;9385,89
24/02/2020;SEN;7853,63;10249,5
25/02/2020;SEN;8253,58;10203,87
26/02/2020;SEN;8250,81;10435,50
27/02/2020;SEN;8339,34;10422,85
28/02/2020;SEN;8207,08;10476,57
29/02/2020;SEN;8217,80;9644,35
01/03/2020;SEN;7249,92;9184,71
02/03/2020;SEN;7730,69;10401,48
03/03/2020;SEN;8110,11;10544,11
04/03/2020;SEN;8007,79;10345,31
05/03/2020;SEN;8194,05;10496,7
06/03/2020;SEN;8429,04;10761,24
07/03/2020;SEN;8257,89;9753,90
08/03/2020;SEN;7674,45;9740,92
09/03/2020;SEN;7942,23;10780,56
10/03/2020;SEN;8322,47;10532,41
11/03/2020;SEN;8260,43;10387,43
12/03/2020;SEN;8093,60;10495,22
13/03/2020;SEN;8351,05;10617,42
14/03/2020;SEN;8192,82;9703,86
15/03/2020;SEN;7477,70;9462,56
16/03/2020;SEN;7713,14;9946,61
17/03/2020;SEN;8170,61;10250,29
18/03/2020;SEN;8290,13;10112,72
19/03/2020;SEN;8189,91;10015,31
20/03/2020;SEN;8139,18;10086,42
21/03/2020;SEN;8224,30;9523,53
22/03/2020;SEN;7378,06;9306,97
23/03/2020;SEN;7513,99;10038,90
24/03/2020;SEN;7998,51;9992,70
25/03/2020;SEN;7978,39;9925,83
26/03/2020;SEN;8186,21;9945,60
27/03/2020;SEN;8138,25;9745,9
28/03/2020;SEN;7965,62;9417,30
29/03/2020;SEN;7338,23;9343,7
30/03/2020;SEN;7633,72;9909,86
31/03/2020;SEN;7905,55;9657,97
01/04/2020;SEN;7941,43;9265,53
02/04/2020;SEN;7783,46;9430,87
03/04/2020;SEN;7900,37;9456,78
04/04/2020;SEN;7267,73;8839,68
05/04/2020;SEN;6946,75;8892,54
06/04/2020;SEN;7219,84;9305,80
07/04/2020;SEN;7748,12;9692,54
08/04/2020;SEN;7879,08;9513,8
09/04/2020;SEN;7795,11;9532,26
10/04/2020;SEN;7334,21;9214,20
11/04/2020;SEN;7016,10;9197,59
12/04/2020;SEN;7014,63;9194,24
13/04/2020;SEN;7446,60;9841,88
14/04/2020;SEN;7817,77;9829,78
15/04/2020;SEN;7890,47;9730,47
16/04/2020;SEN;7918,63;9800,90
17/04/2020;SEN;7968,26;9774,65
18/04/2020;SEN;7616,46;9480,88
19/04/2020;SEN;6954,83;9132,17
20/04/2020;SEN;7452,51;9832,11
21/04/2020;SEN;7957,95;9796,75
22/04/2020;SEN;7743,37;9537,59
23/04/2020;SEN;7802,96;9736,73
24/04/2020;SEN;7856,67;9931,25
25/04/2020;SEN;7734,09;9604,59
26/04/2020;SEN;7243,82;9413,68
27/04/2020;SEN;7585,11;9971,73
28/04/2020;SEN;7817,25;9946,53
29/04/2020;SEN;7833,99;9845,68
30/04/2020;SEN;7772,55;9479,73
01/05/2020;SEN;7110,92;8942,38
02/05/2020;SEN;7179,55;9291,37
03/05/2020;SEN;7034,17;9286,90
04/05/2020;SEN;7352,02;9838,51
05/05/2020;SEN;7697,99;9690,41
06/05/2020;SEN;7653,21;9693,32
07/05/2020;SEN;7630,72;9821,28
08/05/2020;SEN;7713,61;9785,41
09/05/2020;SEN;7706,95;9476,51
10/05/2020;SEN;7179,06;9112,61
11/05/2020;SEN;7510,68;9939,56
12/05/2020;SEN;7658,01;9946,99
13/05/2020;SEN;7655,28;9970,52
14/05/2020;SEN;7752,57;9883,80
15/05/2020;SEN;7642,65;9783,56
16/05/2020;SEN;7577,28;9498,72
17/05/2020;SEN;7188,99;9285,1
18/05/2020;SEN;7531,89;9947,29
19/05/2020;SEN;7729,51;10282,61
20/05/2020;SEN;7841,65;9926,17
21/05/2020;SEN;7332,97;9774,83
22/05/2020;SEN;7462,11;9921,24
23/05/2020;SEN;7510,96;9556,29
24/05/2020;SEN;6937,20;9238,14
25/05/2020;SEN;7253,54;9798,42
26/05/2020;SEN;7615,84;9812,5
27/05/2020;SEN;7675,43;10121,40
28/05/2020;SEN;7661,91;10197,10
29/05/2020;SEN;7828,28;10094,32
30/05/2020;SEN;7702,58;9812,22
31/05/2020;SEN;7210,40;9491,96
01/06/2020;SEN;7410,65;9589,41
02/06/2020;SEN;7839,43;10018,49
03/06/2020;SEN;7318,40;9598,69
04/06/2020;SEN;7500,84;9775,13
05/06/2020;SEN;7658,88;9675,76
06/06/2020;SEN;7626,36;9787,78
07/06/2020;SEN;7253,06;9763,35
08/06/2020;SEN;7403,44;10164,4
09/06/2020;SEN;7856,89;9985,17
10/06/2020;SEN;7870,37;9971,48
11/06/2020;SEN;7731,29;10309,50
12/06/2020;SEN;7841,91;9979,27
13/06/2020;SEN;7792,57;10008,30
14/06/2020;SEN;7278,48;9713,22
15/06/2020;SEN;7470,99;10047,60
16/06/2020;SEN;7664,28;9926,40
17/06/2020;SEN;7822,67;10063,9
18/06/2020;SEN;7608,62;10172,24
19/06/2020;SEN;7836,70;9958,86
20/06/2020;SEN;7652,66;10206,79
21/06/2020;SEN;7316,61;9661,46
22/06/2020;SEN;7425,52;10335,33
23/06/2020;SEN;7707,42;10055,68
24/06/2020;SEN;7423,33;10077,65
25/06/2020;SEN;7743,25;10285,94
26/06/2020;SEN;7689,52;10160,92
27/06/2020;SEN;7649,29;9897,57
28/06/2020;SEN;7156,61;9682,89
29/06/2020;SEN;7101,84;9765,86
30/06/2020;SEN;7208,76;9907,38
01/07/2020;SEN;7567,31;9725,24
02/07/2020;SEN;7337,31;9522,75
03/07/2020;SEN;7394,16;9432,36
04/07/2020;SEN;7311,84;9785,63
05/07/2020;SEN;6892,87;9651,60
06/07/2020;SEN;7204,68;9908,77
07/07/2020;SEN;7531,17;9830,97
08/07/2020;SEN;7499,76;9865,57
09/07/2020;SEN;7514,35;9653,80
10/07/2020;SEN;7626,59;9682,92
11/07/2020;SEN;7613,96;9786,22
12/07/2020;SEN;7110,56;9414,60
13/07/2020;SEN;7316,06;9612,2
14/07/2020;SEN;7643,90;9480,9
15/07/2020;SEN;7610,86;9270,98
16/07/2020;SEN;7195,08;9725,3
17/07/2020;SEN;7423,68;9687,22
18/07/2020;SEN;7490,28;9664,67
19/07/2020;SEN;7082,87;9442,33
20/07/2020;SEN;7274,46;9579,3
21/07/2020;SEN;7562,02;9901,74
22/07/2020;SEN;7471,40;9662,85
23/07/2020;SEN;7425,86;9765,90
24/07/2020;SEN;7550,70;9737,0
25/07/2020;SEN;7529,45;9933,82
26/07/2020;SEN;7159,74;9847,12
27/07/2020;SEN;7380,05;9916,56
28/07/2020;SEN;7639,45;9870,89
29/07/2020;SEN;7737,76;9619,63
30/07/2020;SEN;7657,16;9780,79
31/07/2020;SEN;7677,54;9522,50
01/08/2020;SEN;7449,15;9507,50
02/08/2020;SEN;7062,82;9362,55
03/08/2020;SEN;7318,22;9692,62
04/08/2020;SEN;7501,43;9755,77
05/08/2020;SEN;7445,22;9677,58
06/08/2020;SEN;7417,17;9656,61
07/08/2020;SEN;7416,20;9553,74
08/08/2020;SEN;7422,38;9212,25
09/08/2020;SEN;6868,64;9247,52
10/08/2020;SEN;7278,35;10076,33
11/08/2020;SEN;7797,25;10146,45
12/08/2020;SEN;7696,37;10200,76
13/08/2020;SEN;7738,01;10103,49
14/08/2020;SEN;7580,35;9943,55
15/08/2020;SEN;7193,81;9561,84
16/08/2020;SEN;7092,16;9423,78
17/08/2020;SEN;7247,31;10269,67
18/08/2020;SEN;7729,92;10380,32
19/08/2020;SEN;7617,02;10129,0
20/08/2020;SEN;7695,31;9901,72
21/08/2020;SEN;7763,54;9656,46
22/08/2020;SEN;7566,03;9326,5
23/08/2020;SEN;6988,09;9486,15
24/08/2020;SEN;7453,20;10047,2
25/08/2020;SEN;7513,33;10301,88
26/08/2020;SEN;7625,12;10121,82
27/08/2020;SEN;7833,20;10274,42
28/08/2020;SEN;7831,60;10189,21
29/08/2020;SEN;7635,49;9640,5
30/08/2020;SEN;7239,71;9638,13
31/08/2020;SEN;7641,42;10346,52
01/09/2020;SEN;7831,63;10298,57
02/09/2020;SEN;7758,13;10040,88
03/09/2020;SEN;7762,52;9975,23
04/09/2020;SEN;7648,09;9913,99
05/09/2020;SEN;7536,58;9445,10
06/09/2020;SEN;7148,77;9360,53
07/09/2020;SEN;7497,60;9846,96
08/09/2020;SEN;7774,61;10112,70
09/09/2020;SEN;7690,57;9632,13
10/09/2020;SEN;7592,98;9574,44
11/09/2020;SEN;7802,38;9562,70
12/09/2020;SEN;7571,26;9155,97
13/09/2020;SEN;7189,54;9166,72
14/09/2020;SEN;7447,76;9634,70
15/09/2020;SEN;7762,26;9833,26
16/09/2020;SEN;7674,84;9628,37
17/09/2020;SEN;7752,94;9113,79
18/09/2020;SEN;7178,64;8675,69
19/09/2020;SEN;6836,96;8808,46
20/09/2020;SEN;7120,92;9099,21
21/09/2020;SEN;7402,92;9733,35
22/09/2020;SEN;7795,97;9601,61
23/09/2020;SEN;7684,70;9459,59
24/09/2020;SEN;7559,81;9686,15
25/09/2020;SEN;7819,43;9949,43
26/09/2020;SEN;7694,41;9227,52
27/09/2020;SEN;7179,16;9130,8
28/09/2020;SEN;7488,79;9629,61
29/09/2020;SEN;7758,79;9824,25
30/09/2020;SEN;7667,63;9373,57
01/10/2020;SEN;7531,96;9680,60
02/10/2020;SEN;7666,49;9641,77
03/10/2020;SEN;7793,54;9441,45
04/10/2020;SEN;7292,19;9209,13
05/10/2020;SEN;7462,60;9650,53
06/10/2020;SEN;7573,11;9660,28
07/10/2020;SEN;7663,21;9527,36
08/10/2020;SEN;7663,55;9531,0
09/10/2020;SEN;7770,12;9560,44
10/10/2020;SEN;7671,22;9089,87
11/10/2020;SEN;7156,29;8481,46
12/10/2020;SEN;7218,82;9248,96
13/10/2020;SEN;7628,66;9774,39
14/10/2020;SEN;7783,42;9445,58
15/10/2020;SEN;7683,54;9712,83
16/10/2020;SEN;7854,71;9523,54
17/10/2020;SEN;7843,79;9141,22
18/10/2020;SEN;7159,38;9173,68
19/10/2020;SEN;7379,50;9654,39
20/10/2020;SEN;7612,23;9796,0
21/10/2020;SEN;7795,45;9577,55
22/10/2020;SEN;7652,09;9630,79
23/10/2020;SEN;7715,58;9675,88
24/10/2020;SEN;7754,04;9303,69
25/10/2020;SEN;7219,60;9186,79
26/10/2020;SEN;7606,91;9929,56
27/10/2020;SEN;7915,37;9901,70
28/10/2020;SEN;7861,39;9748,57
29/10/2020;SEN;7882,02;9871,64
30/10/2020;SEN;7912,30;9812,75
31/10/2020;SEN;7531,22;9139,60
01/11/2020;SEN;7272,11;9172,0
02/11/2020;SEN;7507,62;9729,81
03/11/2020;SEN;7785,90;9772,88
04/11/2020;SEN;7915,76;9655,90
05/11/2020;SEN;7702,26;9833,51
06/11/2020;SEN;7879,46;9803,4
07/11/2020;SEN;7734,17;9227,91
08/11/2020;SEN;7100,14;9225,86
09/11/2020;SEN;7637,01;9873,94
10/11/2020;SEN;7954,05;9952,11
11/11/2020;SEN;7996,66;9777,32
12/11/2020;SEN;7809,69;9763,54
13/11/2020;SEN;7832,17;9633,15
14/11/2020;SEN;7539,75;8991,40
15/11/2020;SEN;6935,70;9073,24
16/11/2020;SEN;7436,27;9826,67
17/11/2020;SEN;8074,87;9691,64
18/11/2020;SEN;7885,09;9848,22
19/11/2020;SEN;8046,79;9900,25
20/11/2020;SEN;8015,37;10023,57
21/11/2020;SEN;7843,90;9346,24
22/11/2020;SEN;7044,57;9160,91
23/11/2020;SEN;7631,39;9989,75
24/11/2020;SEN;8023,41;9991,16
25/11/2020;SEN;7962,80;9906,85
26/11/2020;SEN;8020,61;10251,17
